SEQ_AUTO_INFRACAO;QUANTIDADE;UNIDADE;TIPO;GRUPO;NOME_POPULAR;NOME_CIENTIFICO;CITES;DESCRICAO;CARACTERISTICA;SITUACAO;ULTIMA_ATUALIZACAO_RELATORIO
1916166;10.44;m³;Flora;Tora;Cumaru;Amburana cearensis;N;;Morta;;08/11/2022 19:00
1880525;5;Unidade;Fauna;Ave;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1880525;3;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1962349;1;Unidade;Fauna;Mamífero;Tatu-peba;Euphractus sexcinctus;N;;Morto;;08/11/2022 19:00
1962349;1;Unidade;Fauna;Mamífero;Cutia;Dasyprocta agouti;N;;Morto;;08/11/2022 19:00
1962349;1;Unidade;Fauna;Réptil;Teiú;Dracaena  spp.;N;;Morto;;08/11/2022 19:00
1962349;1;Unidade;Fauna;Ave;Golinho;Sporophila albogularis;N;;Vivo;;08/11/2022 19:00
1962349;1;Unidade;Fauna;Ave;Pintassilgo;Carduelis magellanicus;N;;Vivo;;08/11/2022 19:00
1962349;1;Unidade;Fauna;Ave;Bigodinho;Sporophila lineola;N;;Vivo;;08/11/2022 19:00
1962349;1;Unidade;Fauna;Ave;Papagaio-verdadeiro;Amazona aestiva;N;;Vivo;;08/11/2022 19:00
1962354;1;Unidade;Fauna;Ave;Caboclinho;Sporophila bouvreuil;N;;Vivo;;08/11/2022 19:00
1962354;1;Unidade;Fauna;Ave;Azulão;Passerina brissonii;N;;Vivo;;08/11/2022 19:00
1962354;1;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1962354;1;Unidade;Fauna;;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1962354;2;Unidade;Fauna;Ave;Graúna;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1962354;3;Unidade;Fauna;Ave;Canário-da-terra;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1962354;2;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1842544;1;Unidade;Fauna;Ave;Tempera-viola;Saltator maximus;N;;Vivo;;08/11/2022 19:00
1842544;2;Unidade;Fauna;Ave;Cravinho;Psychotria  spp.;N;;Vivo;;08/11/2022 19:00
1842544;1;Unidade;Fauna;Ave;Sofrê;Icterus jamacaii;N;;Vivo;;08/11/2022 19:00
1842544;1;Unidade;Fauna;Ave;Bigodinho;Sporophila lineola;N;;Vivo;;08/11/2022 19:00
1842544;5;Unidade;Fauna;Ave;azulão;Cyanocompsa brissonii;N;;Vivo;;08/11/2022 19:00
1842544;3;Unidade;Fauna;Ave;Golinho;Sporophila albogularis;N;;Vivo;;08/11/2022 19:00
1842544;3;Unidade;Fauna;Ave;Saíra-de-barriga-amarela;Tangara xanthogastra;N;;Vivo;;08/11/2022 19:00
1842544;17;Unidade;Fauna;Ave;Tico-tico-rei;Coryphospingus cucullatus;N;;Vivo;;08/11/2022 19:00
1842544;5;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1842544;10;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1875328;1;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1875328;2;Unidade;Fauna;Ave;Bigodinho;Sporophila lineola;N;;Vivo;;08/11/2022 19:00
1875328;3;Unidade;Fauna;Ave;Azulão-verdadeiro;Passerina brissonii;N;;Vivo;;08/11/2022 19:00
1875328;3;Unidade;Fauna;Ave;Golinho;Sporophila albogularis;N;;Vivo;;08/11/2022 19:00
1875329;1;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1875329;1;Unidade;Fauna;Ave;Sofrê;Icterus jamacaii;N;;Vivo;;08/11/2022 19:00
1875329;2;Unidade;Fauna;Ave;Golinho;Sporophila albogularis;N;;Vivo;;08/11/2022 19:00
1854068;16.195;m³;Flora;;Ipê;Tabebuia alba;N;;Morta;;08/11/2022 19:00
1819556;39;m³;Flora;Madeira Serrada;Faveira-ferro;Dinizia excelsa;N;;Morta;;08/11/2022 19:00
1964475;2;Unidade;Fauna;Ave;Golinho;Sporophila albogularis;N;;Vivo;;08/11/2022 19:00
1798962;622;kg (1.000 L);Pesca;Pescado;;;N;;Morto;;08/11/2022 19:00
1993349;10;kg (1.000 L);Pesca;Caranguejo;Swamp-ghost-crab;Ucides cordatus;N;;Vivo;;08/11/2022 19:00
1878413;3;m³;Flora;Madeira Serrada;Tauari;;N;;Morta;;08/11/2022 19:00
1878413;7;m³;Flora;Madeira Serrada;Maçaranduba;;N;;Morta;;08/11/2022 19:00
1878413;10;m³;Flora;Madeira Serrada;Louro;;N;;Morta;;08/11/2022 19:00
1917752;16;Unidade;Fauna;;Blue-land-crab;Cardisoma guanhumi;N;;Vivo;;08/11/2022 19:00
1869697;4;Unidade;Fauna;Ave;Golinho;Sporophila albogularis;N;;Vivo;;08/11/2022 19:00
1918542;6;kg (1.000 L);Pesca;Caranguejo;Blue-land-crab;Cardisoma guanhumi;N;;Vivo;;08/11/2022 19:00
1802831;6;Unidade;Fauna;Réptil;Tartaruga-da-amazônia;Podocnemis expansa;S;;Vivo;;08/11/2022 19:00
1784671;1;Unidade;Fauna;Ave;Galo-de-briga;Gallus domesticus;N;;Vivo;;08/11/2022 19:00
1807483;9.96;m³;Flora;Madeira Serrada;Cumaru;Dipteryx odorata;N;;Morta;;08/11/2022 19:00
1918992;2;Unidade;Fauna;Ave;Caboclinho;Sporophila bouvreuil;N;;Vivo;;08/11/2022 19:00
1817905;231189;m³;Fauna;;;;N;;Morto;;08/11/2022 19:00
1994599;1;Unidade;Fauna;;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1945327;28.73;m³;Flora;Madeira Serrada;Garapeira;Apuleia leiocarpa;N;;Morta;;08/11/2022 19:00
1938858;1;Unidade;Fauna;Ave;Abre-asa-de-cabeça-cinza;Mionectes rufiventris;N;;Vivo;;08/11/2022 19:00
1938858;1;Unidade;Fauna;Ave;Coleira;Cola acuminata;N;;Vivo;;08/11/2022 19:00
1938858;1;Unidade;Fauna;Ave;Sabiá-do-campo;Mimus saturninus;N;;Vivo;;08/11/2022 19:00
1938858;1;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1938858;1;Unidade;Fauna;Ave;Bigodinho;Sporophila lineola;N;;Vivo;;08/11/2022 19:00
1910111;5;Unidade;Fauna;Ave;Golinho;Sporophila albogularis;N;;Vivo;;08/11/2022 19:00
1958135;1;Unidade;Fauna;Ave;Sanhaço-do-coqueiro;Thraupis palmarum;N;;Vivo;;08/11/2022 19:00
1958135;2;Unidade;Fauna;Ave;Sabiá-da-mata;Turdus fumigatus;N;;Vivo;;08/11/2022 19:00
1958135;2;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1958135;5;Unidade;Fauna;Ave;Cambacica;Coereba flaveola;N;;Vivo;;08/11/2022 19:00
1958135;2;Unidade;Fauna;Ave;Azulão;Passerina brissonii;N;;Vivo;;08/11/2022 19:00
1989158;4;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1988718;1;Unidade;Fauna;;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1988718;1;Unidade;Fauna;;Graúna;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1988718;1;Unidade;Fauna;;Primavera;Xolmis cinerea;N;;Vivo;;08/11/2022 19:00
1988718;1;Unidade;Fauna;Ave;Sabiá-do-campo;Mimus saturninus;N;;Vivo;;08/11/2022 19:00
1988718;2;Unidade;Fauna;;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1988718;4;Unidade;Fauna;;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1988718;1;Unidade;Fauna;;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1988718;1;Unidade;Fauna;;Caboclinho;Sporophila bouvreuil;N;;Vivo;;08/11/2022 19:00
1988718;1;Unidade;Fauna;;Chorão;Sporophila leucoptera;N;;Vivo;;08/11/2022 19:00
1988718;2;Unidade;Fauna;Ave;azulão;Cyanocompsa brissonii;N;;Vivo;;08/11/2022 19:00
1988718;2;Unidade;Fauna;;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1940873;1;Unidade;Fauna;Ave;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1940873;2;Unidade;Fauna;Ave;Coleirinho;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1805645;13.39;m³ (1 MDC);Flora;Madeira Serrada;Roxinho;Peltogyne lecointei;N;;Morta;;08/11/2022 19:00
1805645;.484;m³ (1 MDC);Flora;Madeira Serrada;Angelim;Andira retusa;N;;Morta;;08/11/2022 19:00
1805645;.545;m³ (1 MDC);Flora;Madeira Serrada;Jatobá;Hymenaea palustris;N;;Morta;;08/11/2022 19:00
1805645;6.144;m³ (1 MDC);Flora;Madeira Serrada;Maçaranduba;Manilkara huberi;N;;Morta;;08/11/2022 19:00
1782227;1;Unidade;Fauna;Ave;Papagaio-verdadeiro;Amazona aestiva;N;;Vivo;;08/11/2022 19:00
1855007;14;Unidade;Fauna;;Swamp-ghost-crab;Ucides cordatus;N;;Vivo;;08/11/2022 19:00
1842721;72.4;m³ (1 MDC);Flora;Tora;Itaúba-preta;Mezilaurus itauba;N;;Morta;;08/11/2022 19:00
1831617;;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1831617;;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1831617;;Unidade;Fauna;Ave;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1831617;;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1798953;60;Unidade;Pesca;Peixes Ornamentais;;;N;;Vivo;;08/11/2022 19:00
1962874;3;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1962874;1;Unidade;Fauna;Ave;Bigodinho;Sporophila lineola;N;;Vivo;;08/11/2022 19:00
1962874;1;Unidade;Fauna;Ave;Sabiá-castanho;Cichlopsis leucogenys;N;;Vivo;;08/11/2022 19:00
1962874;2;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1834173;1;Unidade;Fauna;Ave;Jacu;Penelope purpurascens;N;Carne;Morto;;08/11/2022 19:00
1959931;1;Unidade;Fauna;Ave;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1837723;;Unidade;Fauna;;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1809741;13;kg (1.000 L);Pesca;Outros;Blue-land-crab;Cardisoma guanhumi;N;;Vivo;;08/11/2022 19:00
1832125;17;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1943725;1;Unidade;Fauna;Ave;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1943727;1;Unidade;Fauna;;Bicudinho;Oryzoborus crassirostris;N;;Vivo;;08/11/2022 19:00
1943728;150;kg (1.000 L);Fauna;Mamífero;Anta;Tapirus terrestris;S;;Vivo;;08/11/2022 19:00
1943730;2;Unidade;Fauna;Ave;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1822946;1;Unidade;Fauna;Ave;Canário-da-terra;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1822946;3;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1822946;3;Unidade;Fauna;Ave;Graúna;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1822946;2;Unidade;Fauna;Ave;Sanhaço-cinzento;Thraupis sayaca;N;;Vivo;;08/11/2022 19:00
1894007;22.33;m³;Flora;Tora;Teca;Tectona grandis;N;;Morta;;08/11/2022 19:00
1961653;2;Unidade;Fauna;Réptil;Tartaruga-da-amazônia;Podocnemis expansa;S;;Vivo;;08/11/2022 19:00
1898037;2;Unidade;Fauna;;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1898037;2;Unidade;Fauna;;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1898037;1;Unidade;Fauna;;Saíra-lenço;Tangara cyanocephala;N;;Vivo;;08/11/2022 19:00
1898037;1;Unidade;Fauna;;Cambacica;Coereba flaveola;N;;Vivo;;08/11/2022 19:00
1898037;1;Unidade;Fauna;;Tico-tico;Zonotrichia capensis;N;;Vivo;;08/11/2022 19:00
1898037;1;Unidade;Fauna;;Sanhaço-frade;Stephanophorus diadematus;N;;Vivo;;08/11/2022 19:00
1898037;4;Unidade;Fauna;Ave;Gaturamo-verdadeiro;Euphonia violacea;N;;Vivo;;08/11/2022 19:00
1898037;13;Unidade;Fauna;Ave;coleiro-de-gola;Sporophila caerulescens hellmayri;N;;Vivo;;08/11/2022 19:00
1882283;5;kg (1.000 L);Fauna;;;;N;;Vivo;;08/11/2022 19:00
1879979;1;Unidade;Fauna;Mamífero;Tatu;Chaetophractus vellerosus;N;;Morto;;08/11/2022 19:00
1879979;1;Unidade;Fauna;Ave;Jacu;Penelope purpurascens;N;;Morto;;08/11/2022 19:00
1817397;1;;Fauna;Ave;Tipio;;N;;Vivo;;08/11/2022 19:00
1817397;2;;Fauna;Ave;Encontro;;N;;Vivo;;08/11/2022 19:00
1817397;3;;Fauna;Ave;Golinho;;N;;Vivo;;08/11/2022 19:00
1817397;5;;Fauna;Ave;Baiano;;N;;Vivo;;08/11/2022 19:00
1817397;2;;Fauna;Ave;Sabiá-laranjeira;;N;;Vivo;;08/11/2022 19:00
1817397;2;;Fauna;Ave;Tico-tico;;N;;Vivo;;08/11/2022 19:00
1817397;9;;Fauna;Ave;Galo-da-campina;;N;;Vivo;;08/11/2022 19:00
1817397;3;;Fauna;Ave;Azulão;;N;;Vivo;;08/11/2022 19:00
1915647;16.9;kg (1.000 L);Pesca;Caranguejo;Blue-land-crab;Cardisoma guanhumi;N;;Vivo;;08/11/2022 19:00
1782108;27;Unidade;Pesca;Pescado;Barbudo;Pimelodus maculatus;N;;Morto;;08/11/2022 19:00
1782108;199;Unidade;Pesca;Pescado;Piava-de-três-pintas;Leporinus acutidens;N;;Morto;;08/11/2022 19:00
1805226;115;kg (1.000 L);Pesca;;;;N;;Vivo;;08/11/2022 19:00
1843957;2;Unidade;Fauna;Ave;Golinho;;N;;Vivo;;08/11/2022 19:00
1843957;2;Unidade;Fauna;Ave;Galo-da-campina;;N;;Vivo;;08/11/2022 19:00
1996047;41.61;m³;Flora;Tora;Manga-brava;Swartzia macrostachya;N;;Morta;;08/11/2022 19:00
1890236;10.837;m³;Flora;Tora;Freijó;Cordia fallax;N;;Morta;;08/11/2022 19:00
1890236;6.774;m³;Flora;Tora;Sucupira;Andira anthelmia;N;;Morta;;08/11/2022 19:00
1890236;2.581;m³;Flora;Tora;Guaruba;Guaruba guarouba;N;;Morta;;08/11/2022 19:00
1890236;33.202;m³;Flora;Tora;Angico;Anadenanthera falcata;N;;Morta;;08/11/2022 19:00
1890236;5.023;m³;Flora;Tora;Cumaru;Amburana cearensis;N;;Morta;;08/11/2022 19:00
1890236;46.571;m³;Flora;Tora;Amarelinho;Vochysia tucanorum;N;;Morta;;08/11/2022 19:00
1890236;13.337;m³;Flora;Tora;Jatobá;Hymenaea palustris;N;;Morta;;08/11/2022 19:00
1890236;52.407;m³;Flora;Tora;Angelim;Andira retusa;N;;Morta;;08/11/2022 19:00
1890236;23.594;m³;Flora;Tora;Maçaranduba;Manilkara huberi;N;;Morta;;08/11/2022 19:00
1890236;24.368;m³;Flora;Tora;Amargoso;Vataireopsis iglesiasii;N;;Morta;;08/11/2022 19:00
1890236;68.865;m³;Flora;Tora;Muiracatiara;Astronium ulei;N;;Morta;;08/11/2022 19:00
1890236;2.224;m³;Flora;Tora;Itaúba;Ocotea megaphylla;N;;Morta;;08/11/2022 19:00
1890236;8.48;m³;Flora;Madeira Serrada;Jatobá;Hymenaea palustris;N;;Morta;;08/11/2022 19:00
1890236;13.151;m³;Flora;Madeira Serrada;Angelim;Andira retusa;N;;Morta;;08/11/2022 19:00
1890236;38.577;m³;Flora;Madeira Serrada;Muiracatiara;Astronium ulei;N;;Morta;;08/11/2022 19:00
1890236;2.525;m³;Flora;Madeira Serrada;Ipê;Cybistax antisyphilitica;N;;Morta;;08/11/2022 19:00
1890236;93.714;m³;Flora;Madeira Serrada;Maçaranduba;Manilkara huberi;N;;Morta;;08/11/2022 19:00
1998213;21.94;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1994042;2.82;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1994042;32.09;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1994042;41.35;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1994042;51.71;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1994042;43.22;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1994042;9.47;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1994042;18.57;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1994042;11.59;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1994042;29.12;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1782852;22;Unidade;Flora;Tora;;;N;;Morta;;08/11/2022 19:00
1831257;1;Unidade;Fauna;;Pintassilgo;;N;;Vivo;;08/11/2022 19:00
1909816;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1845375;1;Unidade;Fauna;Réptil;Tracajá;Podocnemis unifilis;S;;Vivo;;08/11/2022 19:00
1914665;2040;Unidade;Fauna;Ave;Avoante;Zenaida auriculata;N;;Morto;;08/11/2022 19:00
1959730;2;Unidade;Fauna;Mamífero;Veado-mateiro;Mazama americana;N;Carne;Morto;;08/11/2022 19:00
1959730;1;Unidade;Fauna;Mamífero;Tatu-galinha;Dasypus novemcinctus;N;Carne;Morto;;08/11/2022 19:00
1959730;1;Unidade;Fauna;Mamífero;Cutia;Dasyprocta agouti;N;Carne;Morto;;08/11/2022 19:00
1959731;4;Unidade;Fauna;Mamífero;Tatu-galinha;Dasypus novemcinctus;N;Carne;Morto;;08/11/2022 19:00
1959731;6;Unidade;Fauna;Mamífero;Veado-mateiro;Mazama americana;N;Carne;Morto;;08/11/2022 19:00
1931410;.97;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1931410;.5;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1931410;1.98;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1863593;15;St.;Flora;Lenha;;;N;;Morta;;08/11/2022 19:00
1910348;4;Unidade;Fauna;;Agaporne;Agapornis personatus;N;;Vivo;;08/11/2022 19:00
1875991;6;g (Gramas);Fauna;;Caranguejeiro;Buteogallus aequinoctialis;N;;Vivo;;08/11/2022 19:00
1959744;4;Unidade;Fauna;Réptil;Corn-snakes;Elaphe carinata;N;;Vivo;;08/11/2022 19:00
1959744;1;Unidade;Fauna;Réptil;;;S;;Vivo;;08/11/2022 19:00
1959200;1;Unidade;Fauna;Ave;Periquito-da-caatinga;Aratinga cactorum;S;;Vivo;;08/11/2022 19:00
1959200;1;Unidade;Fauna;Ave;Azulão;Passerina brissonii;N;;Vivo;;08/11/2022 19:00
1959200;1;Unidade;Fauna;Ave;Bigodinho;Sporophila lineola;N;;Vivo;;08/11/2022 19:00
1959200;4;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1867171;1;Unidade;Fauna;Ave;Periquito-pequeno;Glossopsitta pusilla;S;;Vivo;;08/11/2022 19:00
1867171;1;Unidade;Fauna;Ave;Graúna;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1867171;1;Unidade;Fauna;Ave;Sofrê;Icterus jamacaii;N;;Vivo;;08/11/2022 19:00
1867171;4;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1867171;2;Unidade;Fauna;Ave;Gola;Sporophila americana;N;;Vivo;;08/11/2022 19:00
1867171;5;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1867171;2;Unidade;Fauna;Ave;Sabiá-laranjeira;Turdus rufiventris;N;;Vivo;;08/11/2022 19:00
1867171;1;Unidade;Fauna;Ave;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1867172;1;Unidade;Fauna;Ave;Tico-tico-do-campo-verdadeiro;Ammodramus humeralis;N;;Vivo;;08/11/2022 19:00
1867172;2;Unidade;Fauna;Ave;Azulão;Passerina brissonii;N;;Vivo;;08/11/2022 19:00
1867172;1;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1867172;9;Unidade;Fauna;Ave;Gola;Sporophila americana;N;;Vivo;;08/11/2022 19:00
1867172;2;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1876955;21.32;m³;Flora;Tora;Pequiá;Caryocar villosum;N;;Morta;;08/11/2022 19:00
1876955;202.2;m³;Flora;Tora;Cumaru;Dipteryx odorata;N;;Morta;;08/11/2022 19:00
1876955;17.85;m³;Flora;Tora;Maçaranduba;Manilkara huberi;N;;Morta;;08/11/2022 19:00
1876955;220.54;m³;Flora;Tora;Cupiúba;Goupia glabra;N;;Morta;;08/11/2022 19:00
1876955;641.4;m³;Flora;Tora;Tauari;;N;;Morta;;08/11/2022 19:00
1876955;43.09;m³;Flora;Tora;Ipê;;N;;Morta;;08/11/2022 19:00
1876955;1090;m³;Flora;Tora;Angelim;;N;;Morta;;08/11/2022 19:00
1876955;22.68;m³;Flora;Tora;;;N;;Morta;;08/11/2022 19:00
1876955;53.39;m³;Flora;Tora;Caxeta;Simarouba amara;N;;Morta;;08/11/2022 19:00
1876955;106;m³;Flora;Tora;Jatobá;Hymenaea courbaril;N;;Morta;;08/11/2022 19:00
1876955;41.89;m³;Flora;Tora;Maracatiara;Astronium lecointei;N;;Morta;;08/11/2022 19:00
1876955;34.83;m³;Flora;Tora;Garapeira;Apuleia leiocarpa;N;;Morta;;08/11/2022 19:00
1821174;3;Unidade;Fauna;Mamífero;Capivara;;N;;Vivo;;08/11/2022 19:00
1994768;142;kg (1.000 L);Fauna;;Pirarucu;Arapaima gigas;N;;Morto;;08/11/2022 19:00
1878101;23.94;M³;Flora;Madeira Serrada;Maçaranduba-de-leite;Manilkara huberi;N;;Morta;;08/11/2022 19:00
1814409;4729;M³;Flora;Madeira Serrada;Itaúba-piúna;Mezilaurus itauba;N;;Morta;;08/11/2022 19:00
1814409;5128;m³;Flora;Madeira Serrada;Roxinho;Peltogyne  spp.;N;;Morta;;08/11/2022 19:00
1814409;32816;m³;Flora;Madeira Serrada;Cupiúba;Goupia glabra;N;;Morta;;08/11/2022 19:00
1868518;1;Unidade;Fauna;Ave;Coleirinho;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1868518;1;Unidade;Fauna;Ave;Estrelinha;Calliphlox amethystina;N;;Vivo;;08/11/2022 19:00
1868518;4;Unidade;Fauna;Ave;azulão;Cyanocompsa brissonii;N;;Vivo;;08/11/2022 19:00
1868518;4;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1868518;11;Unidade;Fauna;Ave;Tico-tico;Zonotrichia capensis;N;;Vivo;;08/11/2022 19:00
1875071;1;Unidade;Fauna;Ave;Caboclinho;Sporophila bouvreuil;N;;Vivo;;08/11/2022 19:00
1875071;1;Unidade;Fauna;Ave;Bigodinho;Sporophila lineola;N;;Vivo;;08/11/2022 19:00
1875071;1;Unidade;Fauna;Ave;Golinho;Sporophila albogularis;N;;Vivo;;08/11/2022 19:00
1875071;1;Unidade;Fauna;Ave;Sabiá-laranjeira;Turdus rufiventris;N;;Vivo;;08/11/2022 19:00
1875071;1;Unidade;Fauna;Ave;azulão;Cyanocompsa brissonii;N;;Vivo;;08/11/2022 19:00
1875071;1;Unidade;Fauna;Ave;Graúna;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1875071;1;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1854060;1;Unidade;Fauna;Mamífero;Mico-estrela;Callitrix penicillata;S;;Vivo;;08/11/2022 19:00
1851501;3;M³;Flora;;Tanibuca-preta;Buchenavia huberi;N;;Viva;;08/11/2022 19:00
1851501;25;M³;Flora;;Angelim-vermelho;Dinizia excelsa;N;;Viva;;08/11/2022 19:00
1946785;23;Unidade;Fauna;;Escorpião-imperador;Pandinus imperator;S;;Vivo;;08/11/2022 19:00
1831263;2;Unidade;Fauna;Ave;Arara-canindé;;N;;Vivo;;08/11/2022 19:00
1870868;1;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1870868;2;Unidade;Fauna;Ave;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1963757;1;Unidade;Pesca;Pescado;;;S;;Morto;;08/11/2022 19:00
1963757;6;Unidade;Pesca;Pescado;Bagre-do-natal;Genidens barbus;S;;Morto;;08/11/2022 19:00
1963757;54;Unidade;Pesca;Pescado;Viola;Rhinobatos horkelii;S;;Vivo;;08/11/2022 19:00
1914647;60;Unidade;Fauna;Ave;Avoante;Zenaida auriculata;N;;Vivo;;08/11/2022 19:00
1992992;1965.8;kg (1.000 L);Pesca;;Whiteleg-shrimp;Litopenaeus vannamei;N;;Morto;;08/11/2022 19:00
1992992;931.3;kg (1.000 L);Pesca;Pescado;Southern-white-shrimp;Litopenaeus schmitti;N;;Morto;;08/11/2022 19:00
1992992;898;kg (1.000 L);Pesca;Pescado;Seabob;Xiphopenaeus kroyeri;N;;Morto;;08/11/2022 19:00
1992992;64;kg (1.000 L);Pesca;Pescado;Southern-brown-shrimp;Farfantepenaeus subtilis;N;;Morto;;08/11/2022 19:00
1962967;37.07;m³;Flora;;Quariquara;Minquartia guianensis;N;;Viva;;08/11/2022 19:00
1962967;30.64;m³;Flora;;Angelim-saia;Parkia pendula;N;;Viva;;08/11/2022 19:00
1962967;11.99;m³;Flora;;Virola;Virola sebifera;N;;Viva;;08/11/2022 19:00
1962967;50.6;m³;Fauna;;Angelim-pedra;Hymenolobium heterocarpum;N;;Vivo;;08/11/2022 19:00
1895110;1;Unidade;Fauna;Ave;Sofrê;Icterus jamacaii;N;;Vivo;;08/11/2022 19:00
1895110;4;Unidade;Fauna;Mamífero;Tatu-peba;Euphractus sexcinctus;N;;Vivo;;08/11/2022 19:00
1869337;1;Unidade;Fauna;Ave;Periquitão-maracanã;Aratinga leucophthalmus;S;;Vivo;;08/11/2022 19:00
